,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
158,CHEMBL3685234,0.39,nM,Cc1ccnc(Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)c1,9.4089353929735,398.18550932399995,6,3,4.348820000000002,True
159,CHEMBL3966216,0.39,nM,O=c1[nH]nc([C@]2(Cc3cccc(Nc4cc[nH]n4)n3)CC[C@@H](Oc3cccc(Cl)c3F)CC2)o1,9.4089353929735,484.1425944639999,7,3,4.519200000000002,True
161,CHEMBL3692210,0.4,nM,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,9.397940008672036,489.13792368400004,5,3,4.338020000000003,True
162,CHEMBL3680454,0.4,nM,CN(C)CCNC(=O)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,9.397940008672036,603.1593499200001,7,4,3.9646000000000026,True
163,CHEMBL3675469,0.4,nM,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2c(F)cccc2F)c1,9.397940008672036,491.176896036,6,3,4.448900000000002,True
164,CHEMBL3670476,0.4,nM,COc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)c2c1,9.397940008672036,445.15501772,6,3,3.740800000000002,True
165,CHEMBL3692206,0.4,nM,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,9.397940008672036,505.10837314400004,5,3,4.852320000000003,True
166,CHEMBL3329684,0.4,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)NCCN3CCCC3)c2C)c(F)c1,9.397940008672036,588.2496463760001,6,5,4.059440000000003,True
167,CHEMBL3685293,0.4,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(N5CCCCC5)nc4)c3)ncnc12,9.397940008672036,481.2226231040001,7,3,3.9784000000000033,True
168,CHEMBL3692209,0.4,nM,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2Cl)n[nH]1,9.397940008672036,505.10837314400004,5,3,4.852320000000003,True
169,CHEMBL3680485,0.41,nM,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)c(F)c2)c1,9.387216143280265,497.14748772800004,5,3,5.312000000000003,True
170,CHEMBL3680499,0.42,nM,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,9.3767507096021,485.206304344,7,3,4.179300000000002,True
171,CHEMBL3680395,0.42,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,9.3767507096021,552.209673384,7,3,4.984500000000003,True
174,CHEMBL4516559,0.438,nM,Cc1cnc(Nc2ccc(-c3nnn[nH]3)cc2)nc1OC(C)C,9.3585258894959,311.149458164,7,2,2.49592,True
175,CHEMBL3680470,0.44,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(O)c2cc(C3CC3)n[nH]2)c1,9.356547323513812,500.26482226400003,8,5,3.5371000000000015,True
177,CHEMBL3675398,0.44,nM,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,9.356547323513812,476.177230384,6,4,3.631800000000002,True
178,CHEMBL3939277,0.45,nM,Fc1c(Cl)cccc1O[C@H]1CC[C@](Cc2cccc(Nc3cc[nH]n3)n2)(c2nn[nH]n2)CC1.O=C(O)C(F)(F)F,9.346787486224656,582.1517771560001,8,4,4.989300000000002,True
179,CHEMBL3675486,0.46,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C#N)c(F)c2)c1,9.337242168318426,454.15535206800007,6,3,4.164880000000002,True
180,CHEMBL3680561,0.46,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5[nH]ccc5c4)c3)ncnc12,9.337242168318426,436.16477388000004,5,4,4.074400000000002,True
181,CHEMBL3685281,0.46,nM,CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)c(F)c2)c1,9.337242168318426,473.186317848,6,3,4.691900000000002,True
184,CHEMBL3680480,0.47,nM,CCOc1cc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1,9.327902142064282,456.190988628,7,3,3.9478000000000018,True
185,CHEMBL3685240,0.47,nM,Cc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)[nH]n1,9.327902142064282,401.1600228480001,6,4,2.62462,True
186,CHEMBL3680530,0.48,nM,CC(C)CNc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.318758762624412,469.2226231040001,7,4,4.056000000000002,True
187,CHEMBL3680529,0.48,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(N5CCOCC5)nc4)c3)ncnc12,9.318758762624412,483.20188766000007,8,3,2.824700000000001,True
188,CHEMBL3680562,0.49,nM,NC(=O)c1cccc2c(NC(CCO)c3cccc(NC(=O)C4CC4(F)F)c3)ncnc12,9.309803919971486,441.161245972,6,4,2.8580000000000005,True
189,CHEMBL3941969,0.49,nM,CONC(=O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,9.309803919971486,490.124167528,7,2,5.302300000000003,True
190,CHEMBL3675540,0.49,nM,C=CCN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,9.309803919971486,494.2430242,6,3,4.642100000000003,True
191,CHEMBL3680467,0.49,nM,NC(=O)c1cccc2c(NCC3C=CC=C(NC=O)C3)ncnc12,9.309803919971486,323.13822478400004,5,3,1.3465999999999994,True
192,CHEMBL1643135,0.5,nM,O=C(c1cccc(Cl)c1Cl)N1CCN(Cc2cccc(Nc3nccs3)c2)CC1,9.30102999566398,446.07348762000004,5,1,5.151500000000004,True
193,CHEMBL3692215,0.5,nM,Cc1cc(Nc2nc(CC3(c4ncon4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,9.30102999566398,513.1491570640001,7,2,4.588020000000003,True
194,CHEMBL3692207,0.5,nM,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(C(F)(F)F)c4F)CC3)ccc2F)n[nH]1,9.30102999566398,523.1642806640001,5,3,4.703420000000003,True
195,CHEMBL3670471,0.51,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)ncnc12,9.292429823902063,441.143704088,7,3,3.3218000000000014,True
196,CHEMBL3680563,0.51,nM,COc1cnc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.292429823902063,443.17058753200007,8,3,2.9527,True
197,CHEMBL3675450,0.52,nM,COCCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2ccc(F)cc2F)=C1,9.2839966563652,493.1925461,6,3,3.8580000000000014,True
198,CHEMBL3680564,0.53,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OCCO5)c3)ncnc12,9.275724130399212,455.159354152,7,3,3.364300000000001,True
199,CHEMBL3680491,0.53,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,9.275724130399212,495.15182416,6,3,5.052700000000003,True
200,CHEMBL3680436,0.53,nM,COc1cc(C(=O)NC2=CCCC(C(C)Nc3ncnc4c(C(N)=O)cccc34)=C2)ccn1,9.275724130399212,444.190988628,7,3,2.966800000000001,True
201,CHEMBL3685251,0.54,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(Br)c4)c3)ncnc12,9.267606240177033,475.06438691600005,5,3,4.355600000000002,True
202,CHEMBL3680565,0.54,nM,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(=O)c4cc(C5CC5)n[nH]4)c3)ncnc12,9.267606240177033,538.2804723280001,7,4,4.610700000000003,True
203,CHEMBL3685303,0.55,nM,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,9.259637310505756,519.090601664,6,3,4.543100000000002,True
204,CHEMBL3680462,0.56,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccoc2)c1,9.2518119729938,401.148789468,6,3,3.7471000000000014,True
205,CHEMBL3680566,0.56,nM,Cn1ccc2cc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)ccc21,9.2518119729938,450.180423944,6,3,4.084800000000002,True
206,CHEMBL3675517,0.56,nM,Cc1ccc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1Cl,9.2518119729938,459.146202624,5,3,5.115920000000003,True
207,CHEMBL3680508,0.57,nM,NC(=O)c1cccc2c(NCc3ccc(NC(=O)c4cc(C(F)(F)F)n[nH]4)cc3)ncnc12,9.244125144327509,455.13175741200007,6,4,3.335000000000001,True
208,CHEMBL3680567,0.58,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(CO)cc34)c2)cc1,9.236572006437065,457.175004216,7,4,3.0940000000000003,True
209,CHEMBL3675404,0.58,nM,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,9.236572006437065,532.12223614,6,3,4.458300000000001,True
210,CHEMBL3675518,0.58,nM,NC(=O)c1cccc2c(NC(CCN3CCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)ncnc12,9.236572006437065,558.137886204,6,3,4.992500000000004,True
211,CHEMBL4447241,0.59,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccc(O)cc4)n3)cc2)CC(C)(C)N1[O],9.229147988357855,520.23084206,9,4,4.674500000000002,True
212,CHEMBL3393498,0.6,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,9.221848749616356,468.17975524800005,6,3,5.424500000000004,True
213,CHEMBL3680568,0.6,nM,CCOC(=O)Nc1cccc([C@@H](C)Nc2ncnc3c(C(N)=O)cccc23)c1,9.221848749616356,379.164439532,6,3,3.470200000000001,True
214,CHEMBL3692208,0.6,nM,COc1ccc(CC2(C(=O)O)CCN(C(=O)c3cccc(Cl)c3F)CC2)nc1Nc1cc(C)[nH]n1,9.221848749616356,501.1579101800001,6,3,4.207520000000002,True
215,CHEMBL1643136,0.6,nM,O=C(O)c1cccc(Nc2ncc3ccn(C4CCCCC4)c3n2)c1,9.221848749616356,336.15862588,5,2,4.378300000000003,True
217,CHEMBL3680519,0.61,nM,CC(Nc1ncnc2c(C(N)=O)cc(F)cc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)nc2)c1,9.214670164989233,498.14273669600004,6,3,4.7070000000000025,True
218,CHEMBL3680443,0.61,nM,NC(=O)c1cccc2c(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(F)c(F)c4)c3)ncnc12,9.214670164989233,530.2241805760001,6,3,4.898300000000004,True
219,CHEMBL3675410,0.61,nM,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N3CCCCC3)c2)c1,9.214670164989233,538.2804723280001,8,3,4.081100000000002,True
220,CHEMBL3675448,0.62,nM,CNCC(Nc1ncnc2c1=CCCC=2C(N)=O)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,9.207608310501746,510.1991087,6,4,2.3306000000000004,True
222,CHEMBL3670479,0.63,nM,CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)c2c1,9.200659450546418,459.170667784,6,3,4.130900000000002,True
223,CHEMBL3675511,0.63,nM,COCCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2cc(F)ccc2F)=C1,9.200659450546418,493.1925461,6,3,3.8580000000000014,True
224,CHEMBL3685261,0.63,nM,N#Cc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.200659450546418,422.149123816,6,3,3.464780000000001,True
225,CHEMBL3670468,0.65,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Br)cc4)c3)ncnc12,9.187086643357144,475.06438691600005,5,3,4.355600000000003,True
226,CHEMBL3685249,0.65,nM,CC(=O)Nc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.187086643357144,454.175338564,6,4,3.5515000000000008,True
227,CHEMBL3670485,0.65,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Cl)nc4)c3)ncnc12,9.187086643357144,432.11015146400007,6,3,3.6415000000000015,True
228,CHEMBL3680528,0.66,nM,COCCNc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.18045606445813,471.20188766000007,8,4,3.046400000000001,True
229,CHEMBL3670439,0.66,nM,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc2ccccc12,9.18045606445813,342.148061196,4,2,4.0550000000000015,True
230,CHEMBL3680444,0.66,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.18045606445813,428.1596885,7,3,2.9967000000000006,True
231,CHEMBL3675422,0.67,nM,COc1ccc(C(=O)Nc2cccc(C(CN(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.173925197299171,484.222288756,7,3,3.7044000000000015,True
232,CHEMBL3680387,0.69,nM,CN(CCO)c1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.161150909262744,471.20188766000007,8,4,2.4166,True
233,CHEMBL3680500,0.69,nM,CNc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.161150909262744,427.17567291200004,7,4,3.0298000000000007,True
234,CHEMBL3692214,0.7,nM,Cc1cc(Nc2nc(CC3(c4noc(C)n4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,9.154901959985745,527.164807128,7,2,4.896440000000004,True
235,CHEMBL3692216,0.7,nM,Cc1cc(Nc2nc(CC3(c4nnc(C)o4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,9.154901959985745,527.164807128,7,2,4.896440000000004,True
236,CHEMBL3685258,0.72,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OC(F)(F)F)c4)c3)ncnc12,9.142667503568733,481.136174096,6,3,4.4917000000000025,True
237,CHEMBL3680569,0.72,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc5[nH]ccc45)c3)ncnc12,9.142667503568733,436.16477388000004,5,4,4.0744000000000025,True
238,CHEMBL3680527,0.72,nM,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)N2CCC(F)(F)C2)c1,9.142667503568733,440.17723038400004,5,3,3.774700000000002,True
239,CHEMBL3675490,0.73,nM,Cc1nc(C)c(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)s1,9.136677139879543,446.152494944,7,3,4.227440000000002,True
240,CHEMBL3680522,0.73,nM,COc1ccc(C(=O)Nc2cccc(CNc3ccnc4c(C(N)=O)cccc34)c2)cc1F,9.136677139879543,444.159768752,5,3,4.345800000000002,True
241,CHEMBL3675506,0.73,nM,NC(=O)c1cccc2c(NCc3ccc(F)c(NC(=O)c4ccc(Br)cc4)c3)ncnc12,9.136677139879543,493.0549651040001,5,3,4.494700000000003,True
242,CHEMBL3675412,0.74,nM,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,9.130768280269024,440.196074008,6,4,3.353600000000002,True
243,CHEMBL2170601,0.74,nM,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,9.130768280269024,340.0727033360001,5,3,4.315400000000002,True
244,CHEMBL3680570,0.75,nM,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CC2(C)C)c1,9.1249387366083,403.20082504000004,5,3,3.8864000000000027,True
245,CHEMBL3675402,0.76,nM,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2F)c1,9.119186407719209,472.20230226,6,3,3.834900000000001,True
246,CHEMBL3685288,0.77,nM,COc1ccc(C(=O)Nc2cccc(C(CCN3CCCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.113509274827518,524.2535888840001,7,3,4.628700000000003,True
247,CHEMBL3680509,0.77,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c(OC)c1,9.113509274827518,457.175004216,7,3,3.6103000000000014,True
248,CHEMBL3685291,0.78,nM,COc1ccc(C(=O)Nc2cccc([C@@H](CCN3CCCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.10790539730952,524.2535888840001,7,3,4.628700000000003,True
249,CHEMBL3680504,0.78,nM,CC(C)c1csc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)n1,9.10790539730952,460.16814500800007,7,3,4.734000000000002,True
250,CHEMBL4434792,0.8,nM,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3F)n2)cc1,9.096910013008056,342.092832064,5,3,3.940200000000001,True
251,CHEMBL427212,0.8,nM,COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OC[C@@H](O)CN1CCCCC1,9.096910013008056,529.243752472,10,3,3.6499000000000024,True
253,CHEMBL4289017,0.8,nM,CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,9.096910013008056,474.19910870000007,6,3,4.057700000000002,True
254,CHEMBL3692217,0.8,nM,Cc1noc(C2(Cc3ccc(F)c(Nc4cc(C)[nH]n4)n3)CCN(C(=O)c3cccc(Cl)c3F)CC2)n1,9.096910013008056,527.1648071280001,7,2,4.896440000000004,True
255,CHEMBL3680476,0.81,nM,COc1ccc(C(=O)Nc2cccc(C(CCN(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.09151498112135,498.23793882000007,7,3,4.094500000000002,True
256,CHEMBL3894185,0.82,nM,CC(=O)N[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,9.086186147616283,474.12925290799996,6,2,5.513200000000004,True
257,CHEMBL3685290,0.83,nM,COc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cc(F)cc34)c2)cc1F,9.080921907623926,477.161245972,6,3,4.440900000000002,True
258,CHEMBL3680571,0.83,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(CO)cc4)c3)ncnc12,9.080921907623926,427.164439532,6,4,3.085400000000001,True
259,CHEMBL3675420,0.84,nM,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cncc(N3CCCC3)c2)c1,9.075720713938118,524.264822264,8,3,3.6910000000000016,True
260,CHEMBL3680572,0.85,nM,Cc1ccnc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,9.070581074285707,384.16985925999995,6,3,3.7878200000000017,True
261,CHEMBL3675501,0.85,nM,Cc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.070581074285707,426.18042394400004,6,3,3.857520000000001,True
262,CHEMBL3680575,0.86,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2(C(F)(F)F)CC2)c1,9.065501548756432,443.15690954,5,3,4.182800000000002,True
263,CHEMBL3680574,0.86,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CC(F)(F)C2)c1,9.065501548756432,425.16633135200004,5,3,3.885600000000002,True
264,CHEMBL3670427,0.86,nM,NC(=O)c1cccc2c(NCc3cc(F)cc(F)c3)ncnc12,9.065501548756432,314.097917444,4,2,2.6190000000000007,True
265,CHEMBL3680573,0.86,nM,Cc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cc(Cl)cc34)c2)cn1,9.065501548756432,460.14145159200007,6,3,4.510920000000001,True
266,CHEMBL3946400,0.87,nM,Cc1nnc([C@]2(Cc3cccc(Nc4cc[nH]n4)n3)CC[C@@H](Oc3cccc(Cl)c3F)CC2)o1,9.060480747381382,482.1633299079999,7,2,5.534320000000005,True
267,CHEMBL3680576,0.88,nM,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cnc(C(F)(F)F)cn2)c1,9.05551732784983,481.14740747600007,7,3,3.962900000000001,True
268,CHEMBL3680464,0.89,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCCC5)c4)c3)ncnc12,9.050609993355089,481.2226231040001,7,3,3.9784000000000033,True
269,CHEMBL3692212,0.9,nM,Cc1cc(Nc2nc(CC3(C(=O)NC4CC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,9.045757490560677,528.185208224,5,3,4.532020000000004,True
270,CHEMBL1643138,0.9,nM,O=C(c1cccc(C(F)(F)F)c1F)N1CCN(Cc2cccc(Nc3cc[nH]n3)n2)CC1,9.045757490560677,448.16347214000007,5,2,3.664200000000001,True
271,CHEMBL3692211,0.9,nM,CNC(=O)C1(Cc2ccc(F)c(Nc3cc(C)[nH]n3)n2)CCN(C(=O)c2cccc(Cl)c2F)CC1,9.045757490560677,502.16955816,5,3,3.9994200000000024,True
272,CHEMBL3680388,0.91,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,9.040958607678906,411.16952491200004,5,3,4.154100000000002,True
273,CHEMBL3685264,0.91,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccccc4OCCO)c3)ncnc12,9.040958607678906,457.175004216,7,4,2.9642000000000017,True
274,CHEMBL3680437,0.93,nM,COc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,9.031517051446064,428.1596885,7,3,2.9967000000000006,True
275,CHEMBL3675512,0.94,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cccc(F)c2)c1,9.0268721464003,429.1601031,5,3,4.293200000000002,True
276,CHEMBL3680389,0.94,nM,Cc1occc1C(=O)Nc1cccc(C(C)Nc2ncnc3c(C(N)=O)cccc23)c1,9.0268721464003,415.164439532,6,3,4.055520000000001,True
277,CHEMBL3675519,0.97,nM,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,9.013228265733757,471.19065428,7,3,3.789200000000002,True
278,CHEMBL3670497,0.97,nM,CN(C)c1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.013228265733757,441.19132297600004,7,3,3.054100000000001,True
279,CHEMBL3675444,0.97,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(O)c2)c1,9.013228265733757,445.15501772,6,4,3.998800000000001,True
281,CHEMBL3680406,0.99,nM,COCCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2ccccc2F)=C1,9.00436480540245,475.201967912,6,3,3.7189000000000023,True
282,CHEMBL3692213,1.0,nM,Cc1cc(Nc2nc(CC3(C(=O)N4CCC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,9.0,528.185208224,5,2,4.485720000000003,True
284,CHEMBL3680577,1.0,nM,N#CCc1ccc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)nc1,9.0,409.165108228,7,3,3.5454800000000004,True
285,CHEMBL2163404,1.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCC(F)(F)C5)C4)cc3)nn3cccc23)n[nH]1,9.0,581.213298608,9,3,3.7836200000000018,True
287,CHEMBL3685202,1.0,nM,COCCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,9.0,471.1906542800001,7,3,3.6183000000000014,True
288,CHEMBL3964452,1.0,nM,O=c1[nH]nc([C@]2(Cc3cccc(Nc4cc[nH]n4)n3)CC[C@@H](Oc3cccc(C(F)(F)F)c3F)CC2)o1,9.0,518.168951444,7,3,4.884600000000003,True
289,CHEMBL3680390,1.0,nM,NC(=O)C1=c2ncnc(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)c2=CCC1,9.0,574.169186332,6,3,3.3408000000000015,True
290,CHEMBL3680578,1.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5nc[nH]c5c4)c3)ncnc12,9.0,437.1600228480001,6,4,3.469400000000001,True
291,CHEMBL3897011,1.0,nM,CCc1[nH]cc2c1NC1=C(C(=O)CCC1)[C@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,9.0,424.189926008,4,3,5.8102000000000045,True
292,CHEMBL4228587,1.0,nM,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,9.0,438.1950284520001,8,3,3.113120000000001,True
293,CHEMBL202567,1.0,nM,COc1cc2c(Nc3ncc(C(=O)Nc4ccc(F)cc4)s3)ncnc2cc1OCCCN1CCOCC1,9.0,538.179852564,10,2,4.331000000000003,True
294,CHEMBL3675413,1.0,nM,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2c(F)cccc2F)c1,9.0,476.177230384,6,4,3.631800000000002,True
295,CHEMBL201297,1.0,nM,COCCOc1cc2ncnc(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)c2cc1OC,9.0,483.13765340399993,9,2,4.184000000000003,True
296,CHEMBL3680418,1.1,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2c(F)cccc2F)=C1,8.958607314841775,506.224180576,6,3,3.7732000000000028,True
297,CHEMBL3675416,1.1,nM,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)c(F)c2)c1,8.958607314841775,488.19721688,7,4,3.5013000000000014,True
298,CHEMBL3680404,1.1,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCOCC5)c4)c3)ncnc12,8.958607314841775,483.20188766000007,8,3,2.824700000000001,True
299,CHEMBL3675487,1.1,nM,CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)nc2)c1,8.958607314841775,494.16780857200007,6,3,4.958000000000003,True
300,CHEMBL3685297,1.1,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(OCCCN(C)C)cc34)c2)cc1,8.958607314841775,528.248503504,8,3,3.9322000000000026,True
