,Index,Nome,SMILES
278,13655,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C
268,15348,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C
276,12265,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C
264,15285,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C
270,14491,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C
283,9328,CAS_NuBBE_jxmde,OCC(C)C
284,11581,CAS_NuBBE_jxmde,OCC(C)C
285,8439,CAS_NuBBE_jxmeq,O=C(/C=C/C1=C(CCCC1(C)C)C)C
286,7902,CAS_NuBBE_jxmeq,O=C(/C=C/C1=C(CCCC1(C)C)C)C
287,14225,CAS_NuBBE_jxmeq,O=C(/C=C/C1=C(CCCC1(C)C)C)C
288,15073,CAS_NuBBE_jxmeq,O=C(/C=C/C1=C(CCCC1(C)C)C)C
289,11600,CAS_NuBBE_jxmeq,O=C(/C=C/C1=C(CCCC1(C)C)C)C
290,12239,CAS_NuBBE_jxmeq,O=C(/C=C/C1=C(CCCC1(C)C)C)C
298,15046,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
308,12132,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
309,14532,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
292,14557,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
293,12388,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
294,10846,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
297,7956,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
300,14607,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
301,9725,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
305,10976,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
320,14903,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
296,15593,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
295,15435,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
299,14783,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
307,13094,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
304,13357,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
312,12210,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
316,9440,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
315,11468,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
302,10914,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
321,7179,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
310,14457,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
311,11406,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
314,14266,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
317,15371,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
318,15472,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
319,8451,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
306,11300,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
291,15527,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
313,7844,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
303,13392,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C
324,8390,CAS_NuBBE_jxmez,O=C(OC([C@H]1CC=C(CC1)C)(C)C)C
322,10773,CAS_NuBBE_jxmez,O=C(OC([C@H]1CC=C(CC1)C)(C)C)C
323,11413,CAS_NuBBE_jxmez,O=C(OC([C@H]1CC=C(CC1)C)(C)C)C
329,15372,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
330,7862,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
332,10781,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
333,7788,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
325,14784,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
326,11317,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
343,10991,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
327,10582,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
328,12527,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
361,15473,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
335,10699,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
336,9860,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
337,9282,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
338,10671,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
339,14502,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
340,12745,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
355,14656,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
360,7474,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
359,14904,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
331,13823,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
334,9907,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
350,12493,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
351,12082,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
352,9168,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
353,12133,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
346,11907,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
347,12435,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
348,15307,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
349,9749,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
354,8474,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
358,10003,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
362,14458,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
345,15011,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
363,12579,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
344,10328,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
356,12389,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
357,11419,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
342,7968,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
341,11303,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
374,15155,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
373,11169,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
392,12288,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
367,12976,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
368,11851,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
369,9453,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
370,14267,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
371,10044,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
372,11073,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
386,11479,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
393,15049,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
379,7213,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
380,13371,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
381,15528,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
382,15130,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
375,8726,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
376,13044,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
377,7315,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
378,13429,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
387,15594,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
383,10932,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
366,10078,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
390,14611,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
391,13600,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
385,7185,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
364,12890,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
365,13358,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
384,14558,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
388,7666,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
389,13858,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
394,8396,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
399,11282,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
400,12211,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
401,14534,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
402,10862,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
395,9974,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
396,12804,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
397,10148,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
398,10203,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C
403,14608,CAS_NuBBE_jxmfh,O=C1C=C([C@H]2C([C@@H]1C2)(C)C)C
404,7193,CAS_NuBBE_jxmfh,O=C1C=C([C@H]2C([C@@H]1C2)(C)C)C
405,15047,CAS_NuBBE_jxmfh,O=C1C=C([C@H]2C([C@@H]1C2)(C)C)C
406,9463,CAS_NuBBE_jxmfh,O=C1C=C([C@H]2C([C@@H]1C2)(C)C)C
441,10510,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
435,7335,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
436,13777,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
414,7073,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
415,8812,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
417,11152,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
426,7236,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
407,7100,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
408,7998,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
413,7273,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
409,12317,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
427,11252,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
418,8960,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
419,7249,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
420,12658,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
421,11729,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
422,13106,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
423,14059,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
424,14856,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
429,14271,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
425,13238,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
428,7522,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
437,12924,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
430,14188,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
416,10177,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
410,12705,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
411,12639,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
412,14127,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
439,11046,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
440,13528,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
442,9941,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
431,15266,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
432,8342,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
433,14119,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
438,11026,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
434,9024,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
451,13437,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
443,13724,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
444,7441,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
445,13716,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
446,10410,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
447,7361,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
448,7423,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
449,13445,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
450,11972,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C
453,14057,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
467,12657,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
454,10402,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
457,12597,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
455,8178,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
456,15265,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
458,14126,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
459,7360,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
460,14403,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
461,9023,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
462,14855,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
463,10174,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
464,12638,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
465,12316,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
466,12217,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
452,8341,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
473,13236,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
469,7096,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
471,13715,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
474,12704,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
468,7230,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
472,14118,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
470,14710,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
475,13774,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C
